ApartmentId , Price , Age , DistanceFromCityCenter
13724 , 1.0100266778149396 , 3.447634795913641 , 14.990405124080272
14247 , 10.227187739786183 , 1.496350985679979 , 1.0165136902522591
24175 , 22.848433286027426 , 9.601670604141823 , 1.0078644520060553
31540 , 2.183782934008324 , 6.050717030068269 , 1.4429060443089652
31866 , 18.40914973444321 , 1.0003927228615608 , 94.55717268695462
38602 , 1.1412948538618908 , 1.6714160278760983 , 2.3214810421559786
50467 , 13.692815469452958 , 1.0036479549663984 , 55.426501639314395
55934 , 23.08683942877082 , 9.54201778241127 , 1.0004042053106403
62946 , 1.0157642339203408 , 25.201868214119894 , 4.857612045754013
91253 , 1.035852057290447 , 1.1802643455489976 , 97.46052712227024
92569 , 1.5608024530022602 , 1.010877526705686 , 24.165329579444652
106530 , 1.0414299867664525 , 1.4450221989754986 , 7.59244040262309
109203 , 4.827582271372946 , 1.0141593152268298 , 14.847725552169099
110544 , 23.64647640138086 , 1.0021266021236146 , 2.5585636670599343
130081 , 22.755132420278304 , 1.036276299974282 , 2.072711709418276
132710 , 4.447191688046368 , 65.84029441385792 , 1.0006798620896022
153243 , 1.8380241379089468 , 1.0091621009069225 , 45.653880088367735
156354 , 1.0732138015090915 , 1.0429843493662458 , 4.946738908858126
159030 , 3.000127310538809 , 2.9261483230636918 , 1.2228721068650086
166476 , 48.35170596669344 , 1.1996920625403638 , 1.0834833072075303
166664 , 9.777573482033837 , 1.0427130639477475 , 7.65280471019525
170470 , 2.3649886692001343 , 1.1621523962333957 , 2.3099253006597595
172313 , 1.021544124068451 , 16.645521321465516 , 5.474954364445555
180342 , 20.31376839005126 , 1.0006207331988346 , 7.312239923195542
190566 , 2.7708773576880454 , 1.2583673190682274 , 1.36827328599077
205819 , 2.9376226114908333 , 87.38575916992716 , 1.000764545395206
208474 , 1.0013490376395326 , 55.057361015349876 , 20.78448415724072
214053 , 2.2502730410524663 , 1.1463729462237506 , 4.821452427249847
218165 , 1.3504824433038451 , 13.298082489170255 , 1.8004663883710212
234164 , 15.290031075830516 , 1.001415072802966 , 61.70616350625449
239546 , 1.0112168679792448 , 6.671984865201624 , 8.184387664228684
249660 , 94.25801208472713 , 1.1519588228976827 , 1.05129548650313
