ApartmentId , Price , Age , DistanceFromCityCenter
194 , 5.385973877560448 , 3.6781729575857565 , 1.1872473275664523
254 , 1.0038559421062674 , 33.75119253189938 , 81.76234554939144
618 , 1.0229087422476848 , 33.28413127188801 , 94.0174911894893
721 , 7.826437779205448 , 61.753117278501925 , 1.0315464611458731
923 , 1.3586644060269808 , 51.316661985974015 , 3.6129405965358794
995 , 8.39250095173041 , 3.5925923815293928 , 4.302305851058459
1216 , 1.7080235693135077 , 46.45388866220248 , 2.4743854504503977
1219 , 9.812239260025057 , 3.5557038930561715 , 1.3193561273784975
1356 , 23.937693328353863 , 43.15292135967366 , 1.0270312659835072
1362 , 13.247645399715871 , 1.6683962979641054 , 37.605551447637524
1412 , 2.191493527161127 , 11.450528271643487 , 10.517407381390907
1546 , 1.401652398911064 , 5.864255118582893 , 11.352756708889116
1882 , 1.2023106698247161 , 9.283332248586632 , 28.82642365548691
2117 , 34.292981006933246 , 1.7806284604569802 , 3.9239965517138664
2415 , 66.14792769801555 , 1.7559977611536493 , 3.7813053687705156
2441 , 3.537281283183742 , 2.0480224802989557 , 7.449484130122512
2488 , 2.128184178105652 , 24.231227451239533 , 1.6914500871327425
2799 , 42.69548977427544 , 1.2590608398304157 , 5.376729088308274
2913 , 45.27182769308076 , 22.72934667417027 , 1.1081054075313905
3109 , 1.0603301437724326 , 90.4272179634866 , 38.06664905288301
3337 , 37.5077008556923 , 32.320373984277964 , 1.011436105119346
3347 , 1.6399373842555596 , 54.22389057098162 , 2.7274191058386097
3400 , 11.769885120480005 , 42.441783668585224 , 1.0543797888732853
3713 , 43.90804862300451 , 1.1393729954552136 , 5.771716876546999
4089 , 5.161441476495519 , 5.4563604168809645 , 5.688688837914872
4244 , 75.91634791799798 , 1.1605499610670686 , 1.0593752712041953
4507 , 1.009169569689321 , 71.4663146948075 , 50.114138103415904
4670 , 2.613917607838408 , 8.197622349623854 , 5.05091493191521
4672 , 1.0383858398262533 , 53.70421668951539 , 67.65967518035295
4844 , 1.1577124977103006 , 12.775670562844278 , 20.696788588049905
4874 , 32.855332933496186 , 90.05157926418319 , 1.0150884842463443
4973 , 4.903751157192863 , 1.7562429472743328 , 12.073887966600461
5698 , 78.07134324765941 , 1.0186409130017395 , 8.29428559399366
5754 , 25.206143345660376 , 2.694875896273441 , 2.748257966923814
5959 , 1.1056386369781244 , 6.1604692913109895 , 31.79205503400698
6199 , 2.533233159508764 , 11.477443100393762 , 8.228734802903539
6261 , 4.1594326999009565 , 26.30405438409964 , 1.0657827094599397
6519 , 35.69268398424157 , 1.2389324913215096 , 7.607389266736721
6596 , 9.045383908628734 , 1.0515643878298915 , 52.79397974772247
6819 , 2.772111907806928 , 5.380693939579107 , 14.704634508028422
7224 , 8.238428306769881 , 1.1421146166547493 , 69.57138200811261
7392 , 2.0332177011755745 , 2.3319255172527025 , 77.04608933903226
7462 , 14.111882289542308 , 1.001025280016055 , 15.938108849978875
7584 , 2.2293293427769 , 3.0304538522188325 , 26.19733698560173
7968 , 24.20232921943066 , 9.285264708278742 , 1.1561895943181488
8386 , 2.2170019428316308 , 5.295360409494553 , 54.38267342649664
9681 , 1.0604954453270279 , 11.949897904475044 , 42.757179070895546
9690 , 1.0895185731978885 , 16.864834066833055 , 4.21580238257744
