ApartmentId , Price, Age, DistanceFromCityCenter
1 , 93.29846254573037 , 32.82055525526771 , 4.225375741404017
2 , 97.62575284417215 , 75.73626295560526 , 74.89162111305076
3 , 6.960217532627238 , 6.605056659482928 , 31.750459059446303
4 , 19.086914736345438 , 12.13573286051869 , 6.786555832020546
5 , 76.23451204691433 , 80.07464861769077 , 15.666285430142368
6 , 76.11670798668612 , 30.637820915757064 , 77.00085069206811
7 , 43.30659359739775 , 6.769794275039894 , 98.2241128239534
8 , 62.47066658400795 , 26.096623430140582 , 52.08478392624238
9 , 31.823131648153495 , 6.247577264617267 , 43.776986618643086
10 , 52.07252621421657 , 62.138115198729494 , 80.88351820345251
11 , 50.11850688771503 , 31.143940554518256 , 97.16393253474823
12 , 93.0951912429753 , 60.506904482568125 , 72.56210944433701
13 , 74.82761275722397 , 49.99991541961156 , 32.58906621878528
14 , 88.71257236471084 , 47.104929845288694 , 95.53214200742396
15 , 66.78719940286051 , 35.77969583406589 , 50.715094792170675
16 , 63.209942300590335 , 67.06685512611793 , 51.50553943426671
17 , 30.667555653733306 , 80.56435639982537 , 49.65351999795346
18 , 57.66833283124747 , 96.22763189622812 , 38.97354338781156
19 , 82.4711626346132 , 59.517007301399104 , 81.88994473410052
20 , 8.613910590305794 , 43.2695327114107 , 57.02948173732854
21 , 68.284456334627 , 5.826704704475568 , 34.514639759688954
22 , 61.44171077487992 , 67.79557756757418 , 95.78883972895953
23 , 1.6759081345094176 , 31.703474548881648 , 48.89030068009423
24 , 83.77532373463316 , 2.1987731987426273 , 62.784219602747754
25 , 7.739255652349802 , 52.020416262561405 , 92.4742211490747
26 , 91.85455799467739 , 19.50580545403643 , 69.63269113275172
27 , 86.22159479549336 , 46.06774418020522 , 9.04233106249842
28 , 85.42293553906883 , 67.12848833029423 , 94.0584665153884
29 , 48.017106099224755 , 10.422892971856404 , 18.968515598510127
30 , 92.76546419898153 , 86.71216464480459 , 89.87202084996827
31 , 7.41064628664726 , 13.924290608388135 , 75.99196969455132
32 , 32.43335418606557 , 92.90891234972624 , 77.96050404550162
33 , 21.60610841985958 , 11.05352433107877 , 7.732976029331053
34 , 26.08193686269229 , 55.79037961459668 , 86.3826708983557
35 , 55.156665169326565 , 15.830505429873945 , 59.518549633621895
36 , 44.56165970421716 , 79.9934746777497 , 85.91974012313808
37 , 20.3985280654728 , 34.50678933770503 , 4.733904731698997
38 , 16.897941308316746 , 38.00445215348445 , 41.969287507561745
39 , 95.68271850308017 , 29.93355138732284 , 10.370521264935398
40 , 36.903299578237366 , 65.68661175731305 , 78.30183714121185
41 , 33.48355114174185 , 72.17512522034227 , 81.62220053769795
42 , 75.48133036755746 , 94.69283099935114 , 12.173955648360296
43 , 80.92069184281942 , 15.504692968708378 , 44.48109992369827
44 , 66.87535619872183 , 62.98255658555499 , 86.1916135134645
