ApartmentId , Price, Age, DistanceFromCityCenter
1 , 3.2974643046230074 , 66.32813427602473 , 17.28804560789571
2 , 31.79949509223336 , 81.73616612844708 , 17.16021932143381
3 , 37.29039290219836 , 16.653887209743186 , 30.676022676872073
4 , 22.312607904413515 , 36.57766135391696 , 21.257722435293058
5 , 23.943320569201667 , 42.422564331373046 , 37.12937205756499
6 , 28.83142732782116 , 75.12998751026404 , 39.36845311866601
7 , 19.903371430059956 , 54.0035984160098 , 94.69198228983068
8 , 92.11158279944381 , 52.668677015106944 , 77.86376661359293
9 , 63.71285829922435 , 60.55707468768278 , 70.4299335348372
10 , 86.8932968078537 , 14.692414747733018 , 76.9970482915256
11 , 96.98971375866445 , 55.61368949893705 , 79.58032654353153
12 , 2.886828148970545 , 10.619378330789388 , 28.467768091149473
13 , 39.78056802777182 , 16.546166582548075 , 79.89034664706075
14 , 2.1334867451946056 , 30.685789876529068 , 88.53889851774092
15 , 5.049435740527628 , 67.87443082303616 , 47.83206827293623
16 , 5.946720940457403 , 60.09383568030191 , 45.48672032278186
17 , 21.028633515907078 , 85.23166102807636 , 19.004862622200246
18 , 89.0627920441462 , 83.80608168214724 , 75.77345188019468
19 , 2.274040723013895 , 9.61492682707098 , 59.02306897857438
20 , 30.82686325242944 , 90.92197182905183 , 10.5234670766251
21 , 21.311460351060564 , 74.13780713933089 , 33.91450898479734
22 , 27.22540592635408 , 96.09464835824612 , 76.41579455506852
23 , 31.113279854622846 , 77.32989919090878 , 3.6805403801999015
24 , 20.55949805997638 , 2.0261263354183137 , 65.39058956825671
25 , 44.98256813675367 , 26.703199695198574 , 96.92237680444848
26 , 18.761887294294258 , 86.87252929483579 , 78.74194416660701
27 , 94.0691157977524 , 34.30435405678351 , 21.6212826248259
28 , 8.583980931376988 , 89.1856795375911 , 84.67214486922525
29 , 59.500992863148205 , 60.233321751188086 , 4.060979519883922
30 , 33.47665264892111 , 49.493261273779076 , 76.83890883155631
31 , 91.51570202189984 , 55.047743989874434 , 68.93191766759949
32 , 41.04941833122222 , 2.0910085048509437 , 54.451941458954515
33 , 27.213820240384518 , 69.95578352429574 , 21.165411374640712
34 , 77.48654296827594 , 26.448384630008942 , 36.50864606067157
35 , 15.321158130530058 , 62.524018602006116 , 42.04963184639206
36 , 10.054655701242206 , 6.483857695702772 , 74.98059916603644
37 , 28.96863301220125 , 41.51161582633819 , 78.72229784983882
38 , 66.27426469021474 , 93.12441691331877 , 79.91139510035521
39 , 78.39930885438169 , 86.82488966029649 , 18.566468999390448
40 , 50.74411142975826 , 74.74663627752162 , 59.68218685503787
41 , 97.25445486654091 , 66.71796654905256 , 20.000382341374237
42 , 82.07659282271109 , 40.50548468860367 , 47.65920561768816
43 , 39.7332294659499 , 9.725115385780706 , 80.90734978927044
44 , 67.0707197287392 , 47.81672317255818 , 44.35124695754621
45 , 42.809617046580044 , 61.765577176382635 , 46.50153878487886
46 , 89.89918116500525 , 60.76035427718096 , 42.67168311771101
47 , 60.39042371138261 , 39.26873937776415 , 49.23576826424169
48 , 45.80545989432888 , 54.06992785220052 , 88.64613444920134
49 , 67.97839936542029 , 56.07558599841581 , 35.31532283672644
50 , 42.20576849313612 , 91.36099864929426 , 52.924032677493074
51 , 58.84193054867523 , 22.064268366673954 , 98.89557706034594
52 , 5.488800281416238 , 75.91267400348731 , 21.77181158059535
53 , 93.83030113157795 , 11.997774391145724 , 64.26309717120893
54 , 8.462790040834468 , 42.09910823736922 , 54.902490655154736
55 , 20.510124451608124 , 98.11606236925587 , 34.92276748222908
56 , 21.69679340994789 , 11.046416752834118 , 21.22687965267033
57 , 63.717495299105906 , 30.625099717172976 , 45.030449105286756
58 , 13.113538490133122 , 72.78933302889318 , 67.34701532291619
59 , 32.29563669114967 , 88.9197613838794 , 60.756356595626805
60 , 77.99779349850016 , 12.796276240037905 , 24.387316992887094
61 , 69.92833855901448 , 3.196743745539089 , 6.803371148142907
62 , 48.20493532166802 , 7.700848468996551 , 45.87776623884028
63 , 60.31704040156897 , 16.157506807880786 , 23.04199015596718
64 , 60.254359141343336 , 89.26770397634473 , 81.5743192530318
65 , 63.9749178171137 , 31.729231477267895 , 62.70702278101103
66 , 99.7355998156057 , 2.771130298521599 , 16.6807276064047
67 , 44.23081542205115 , 78.6607843273197 , 28.09549695527688
68 , 31.962033818465496 , 26.072856836567034 , 94.09036749252408
69 , 65.30532965876361 , 66.80714321670389 , 97.0826032073797
70 , 52.44457076781875 , 86.27496501207101 , 88.70942876993198
71 , 84.8909780386633 , 23.51994065673723 , 79.06284654501998
72 , 68.17364655984018 , 34.84945557826125 , 2.2837875203064977
73 , 99.75952239172918 , 16.424688091920807 , 28.953269915331894
74 , 55.41382431438384 , 44.73439074897901 , 22.01791665207832
75 , 32.92131121668162 , 45.442445827888534 , 40.98512986791069
76 , 44.83643024121783 , 15.55581396393799 , 24.51829682716793
77 , 22.786157151529853 , 74.58362931893136 , 58.35791401204869
78 , 52.30725607764264 , 42.68305116848914 , 74.58973186782018
79 , 58.7573509176756 , 51.644450564386354 , 75.78163047619661
80 , 68.96497992892965 , 4.451869500504606 , 11.188239391294555
81 , 88.99036285216613 , 9.743527035457896 , 5.409563705670457
82 , 39.13068709114352 , 90.72546870941535 , 55.50262025659336
83 , 38.70333042651194 , 92.58415778092306 , 20.064058556104797
84 , 21.564121434838533 , 4.13482822805686 , 13.57481037788679
85 , 41.31706277235105 , 61.61682000632293 , 83.58353360502454
86 , 43.25172176985963 , 16.624939733067507 , 20.512496860246703
87 , 14.105326670266752 , 32.825458024684266 , 65.75729844386628
88 , 84.16916769752945 , 56.56700470363142 , 45.91966318846256
89 , 42.37164641198473 , 80.25252362672167 , 45.70901576618073
90 , 70.29514411192002 , 43.90670411135534 , 75.24027214963385
91 , 71.68454549787734 , 5.894232142276184 , 12.425833975088246
92 , 15.713254025876635 , 78.53683073785248 , 47.70999918979436
93 , 67.26183755153343 , 24.60879420279326 , 90.56748282992989
94 , 92.83406061321858 , 65.74403024080291 , 63.9204052572889
95 , 24.792891599366207 , 50.244102183569765 , 8.229956146522282
96 , 54.10405526063253 , 94.62284965746069 , 1.0864520204372363
97 , 85.49051045591945 , 48.67854469082936 , 28.486725192774117
98 , 91.75531505003107 , 94.6127841401975 , 20.61337668563304
99 , 62.208813688955836 , 20.986876168889683 , 46.13983624608746
100 , 57.740828548869366 , 2.9896130597468296 , 87.14285231248391
