ApartmentId , Price , Age , DistanceFromCityCenter
5150 , 2.785072252772956 , 1.031849342790665 , 24.732057411770274
9840 , 1.0020932092288355 , 56.80895655841477 , 98.29975025089193
23849 , 15.715030003412778 , 1.0087465375111597 , 19.940378385381766
33839 , 1.1797582505717263 , 1.4756461059286192 , 36.72679980104533
33861 , 1.0186738883840871 , 6.143114742919448 , 21.475877106640734
37362 , 1.2564965540973216 , 1.2305118444476308 , 87.89172553879003
37834 , 1.1065191646971175 , 1.5742210641807464 , 61.62142474786893
45665 , 2.3433657640069234 , 1.1248449913249328 , 40.63043373928106
62324 , 20.29034702607345 , 1.0006216712489944 , 53.538902750613964
62695 , 1.0003030061065266 , 90.33785477300758 , 11.397999823292349
69107 , 9.144369049192225 , 1.0315415390379288 , 7.761161471325481
73619 , 9.941831430700518 , 1.010029656371401 , 81.22629583093297
84206 , 1.0030247631445115 , 9.591246611553983 , 42.81988544821286
84236 , 2.6811147001924676 , 1.1100310220489489 , 25.860777177636667
85609 , 1.0434621833027276 , 5.883006000778959 , 7.4903845983830815
94995 , 1.9880038198994445 , 1.1249453973461403 , 60.581246370606
99216 , 1.3784192709383332 , 1.2089158653193928 , 9.977343085852421
