ApartmentId , Price , Age , DistanceFromCityCenter
254 , 1.0038559421062674 , 33.75119253189938 , 81.76234554939144
618 , 1.0229087422476848 , 33.28413127188801 , 94.0174911894893
1546 , 1.401652398911064 , 5.864255118582893 , 11.352756708889116
2441 , 3.537281283183742 , 2.0480224802989557 , 7.449484130122512
4973 , 4.903751157192863 , 1.7562429472743328 , 12.073887966600461
5959 , 1.1056386369781244 , 6.1604692913109895 , 31.79205503400698
6596 , 9.045383908628734 , 1.0515643878298915 , 52.79397974772247
7224 , 8.238428306769881 , 1.1421146166547493 , 69.57138200811261
7392 , 2.0332177011755745 , 2.3319255172527025 , 77.04608933903226
7462 , 14.111882289542308 , 1.001025280016055 , 15.938108849978875
9681 , 1.0604954453270279 , 11.949897904475044 , 42.757179070895546
