ApartmentId , Price , Age , DistanceFromCityCenter
31866 , 18.40914973444321 , 1.0003927228615608 , 94.55717268695462
91253 , 1.035852057290447 , 1.1802643455489976 , 97.46052712227024
92569 , 1.5608024530022602 , 1.010877526705686 , 24.165329579444652
153243 , 1.8380241379089468 , 1.0091621009069225 , 45.653880088367735
156354 , 1.0732138015090915 , 1.0429843493662458 , 4.946738908858126
234164 , 15.290031075830516 , 1.001415072802966 , 61.70616350625449
305441 , 1.0031813936657177 , 5.135832670369886 , 20.727655729012262
335027 , 8.00043789322627 , 1.005123064753051 , 26.285312962914954
452197 , 1.0001602225584896 , 31.529717402206323 , 35.86615411273702
623803 , 4.9122657300705725 , 1.007237900873205 , 11.864886127264429
649513 , 9.994047142999158 , 1.0017913487924406 , 59.00694151375764
674210 , 4.518181729659633 , 1.0072784224726599 , 86.42908672740806
760628 , 27.27802252764293 , 1.0002128507987673 , 91.57898260604854
789143 , 18.23822266567322 , 1.0007738640021113 , 54.104456810740174
835155 , 1.0052892188123992 , 1.6083195681652054 , 15.29927438519428
865481 , 1.0144006534761365 , 1.3302163193198093 , 42.538460131589616
969315 , 1.0003028210437335 , 6.465518872445142 , 66.51868496470506
971884 , 70.49269691686759 , 1.0000883749747471 , 71.4078568117099
